zip|type|decommissioned|primary_city|acceptable_cities|unacceptable_cities|state|county|timezone|area_codes|world_region|country|latitude|longitude|irs_estimated_population
34249|UNIQUE|0|Sarasota||My Access Usa|FL|Sarasota County|America/New_York|941|NA|US|27.34|-82.54|0
34250|PO BOX|0|Terra Ceia|Terra Ceia Is, Terra Ceia Island||FL|Manatee County|America/New_York|941|NA|US|27.58|-82.58|628
34251|STANDARD|0|Myakka City|||FL|Manatee County|America/New_York|863, 941|NA|US|27.35|-82.16|6840
34260|PO BOX|0|Sarasota||Manasota|FL|Sarasota County|America/New_York|941|NA|US|27.42|-82.54|0
34264|PO BOX|0|Oneco|||FL|Manatee County|America/New_York|941|NA|US|27.44|-82.54|1523
34265|PO BOX|0|Arcadia|||FL|Desoto County|America/New_York|863|NA|US|27.21|-81.85|3005
34266|STANDARD|0|Arcadia|Lake Suzy, Sidell||FL|DeSoto County|America/New_York|863, 941|NA|US|27.21|-81.85|21750
34267|PO BOX|0|Fort Ogden||Ft Ogden|FL|Desoto County|America/New_York|863|NA|US|27.09|-81.95|497
34268|PO BOX|0|Nocatee|||FL|DeSoto County|America/New_York|863, 941|NA|US|27.16|-81.89|2282
34269|STANDARD|0|Arcadia|Lake Suzy||FL|DeSoto County|America/New_York|863, 941|NA|US|27.07|-82.01|3510
34270|PO BOX|0|Tallevast|||FL|Manatee County|America/New_York|941|NA|US|27.44|-82.51|865
34272|PO BOX|0|Laurel|||FL|Sarasota County|America/New_York|941|NA|US|27.14|-82.46|284
34274|PO BOX|0|Nokomis|||FL|Sarasota County|America/New_York|941|NA|US|27.12|-82.43|739
34275|STANDARD|0|Nokomis|North Venice||FL|Sarasota County|America/New_York|941|NA|US|27.12|-82.43|18930
34276|PO BOX|0|Sarasota|||FL|Sarasota County|America/New_York|941|NA|US|27.33|-82.54|929
34277|PO BOX|0|Sarasota|||FL|Sarasota County|America/New_York|941|NA|US|27.33|-82.54|741
34278|PO BOX|1|Sarasota|Pinecraft||FL|Sarasota County|America/New_York|941|NA|US|27.33|-82.54|165
34280|PO BOX|0|Bradenton|Palma Sola||FL|Manatee County|America/New_York|941|NA|US|27.48|-82.57|535
34281|PO BOX|0|Bradenton|Trailer Est, Trailer Estates||FL|Manatee County|America/New_York|941|NA|US|27.48|-82.57|734
34282|PO BOX|0|Bradenton|||FL|Manatee County|America/New_York|941|NA|US|27.48|-82.57|471
34284|PO BOX|0|Venice|||FL|Sarasota County|America/New_York|941|NA|US|27.09|-82.43|1012
34285|STANDARD|0|Venice|||FL|Sarasota County|America/New_York|941|NA|US|27.09|-82.43|14080
34286|STANDARD|0|North Port|Venice|N Port, No Port, Northport|FL|Sarasota County|America/New_York|941|NA|US|27.04|-82.19|21270
34287|STANDARD|0|North Port|Venice||FL|Sarasota County|America/New_York|941|NA|US|27.05|-82.25|21310
34288|STANDARD|0|North Port||N Port, No Port, Northport|FL|Sarasota County|America/New_York|941|NA|US|27.05|-82.11|14280
34289|STANDARD|0|North Port||N Port, No Port, Northport|FL|Sarasota County|America/New_York|941|NA|US|27.08|-82.13|3170
34290|PO BOX|0|North Port|Venice||FL|Sarasota County|America/New_York|941|NA|US|27.04|-82.24|92
34291|STANDARD|0|North Port|Venice||FL|Sarasota County|America/New_York|941|NA|US|27.09|-82.24|7830
34292|STANDARD|0|Venice|||FL|Sarasota County|America/New_York|941|NA|US|27.1|-82.34|14910
34293|STANDARD|0|Venice|West Villages||FL|Sarasota County|America/New_York|941|NA|US|27.03|-82.33|42010
34295|PO BOX|0|Englewood||Inglewood|FL|Sarasota County|America/New_York|941|NA|US|26.95|-82.35|615
34420|STANDARD|0|Belleview|||FL|Marion County|America/New_York|352|NA|US|29.05|-82.05|15040
34421|PO BOX|0|Belleview|||FL|Marion County|America/New_York|352|NA|US|29.05|-82.05|2821
34423|PO BOX|0|Crystal River|||FL|Citrus County|America/New_York|352|NA|US|28.9|-82.59|1387
34428|STANDARD|0|Crystal River|||FL|Citrus County|America/New_York|352|NA|US|28.9|-82.59|7580
34429|STANDARD|0|Crystal River|||FL|Citrus County|America/New_York|352|NA|US|28.85|-82.67|7070
34430|PO BOX|0|Dunnellon|||FL|Marion County|America/New_York|352|NA|US|29.04|-82.44|1794
34431|STANDARD|0|Dunnellon|||FL|Marion County|America/New_York|352|NA|US|29.13|-82.53|7150
34432|STANDARD|0|Dunnellon|||FL|Marion County|America/New_York|352|NA|US|29.04|-82.44|10980
34433|STANDARD|0|Dunnellon|Citrus Spgs, Citrus Springs||FL|Citrus County|America/New_York|352|NA|US|29|-82.52|6830
34434|STANDARD|0|Dunnellon|Citrus Spgs, Citrus Springs||FL|Citrus County|America/New_York|352|NA|US|29|-82.44|8780
34436|STANDARD|0|Floral City|||FL|Citrus County|America/New_York|352|NA|US|28.74|-82.29|6260
34441|PO BOX|0|Hernando|||FL||America/New_York|352|NA|US|28.9|-82.38|0
34442|STANDARD|0|Hernando|Citrus Hills||FL|Citrus County|America/New_York|352|NA|US|28.9|-82.37|14020
34445|PO BOX|0|Holder|||FL|Citrus County|America/New_York|352|NA|US|28.97|-82.42|303
34446|STANDARD|0|Homosassa|Homosassa Spg, Homosassa Springs||FL|Citrus County|America/New_York|352|NA|US|28.75|-82.52|15990
34447|PO BOX|0|Homosassa Springs|Homosassa Spg||FL|Citrus County|America/New_York|352|NA|US|28.79|-82.54|1682
34448|STANDARD|0|Homosassa|Homosassa Spg, Homosassa Springs||FL|Citrus County|America/New_York|352|NA|US|28.78|-82.61|7840
34449|STANDARD|0|Inglis|||FL|Levy County|America/New_York|352|NA|US|29.03|-82.65|2650
34450|STANDARD|0|Inverness|||FL|Citrus County|America/New_York|352|NA|US|28.83|-82.27|8530
34451|PO BOX|0|Inverness|||FL|Citrus County|America/New_York|352|NA|US|28.83|-82.34|1318
34452|STANDARD|0|Inverness|||FL|Citrus County|America/New_York|352|NA|US|28.83|-82.34|10410
34453|STANDARD|0|Inverness|||FL|Citrus County|America/New_York|352|NA|US|28.87|-82.34|9220
34460|PO BOX|0|Lecanto|||FL|Citrus County|America/New_York|352|NA|US|28.85|-82.48|828
34461|STANDARD|0|Lecanto|||FL|Citrus County|America/New_York|352|NA|US|28.85|-82.48|8420
34464|PO BOX|0|Beverly Hills|||FL|Citrus County|America/New_York|352|NA|US|28.91|-82.46|605
34465|STANDARD|0|Beverly Hills|Pine Ridge||FL|Citrus County|America/New_York|352|NA|US|28.91|-82.46|15570
34470|STANDARD|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.2|-82.09|17040
34471|STANDARD|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.18|-82.13|23500
34472|STANDARD|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.11|-82|29190
34473|STANDARD|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.01|-82.18|20790
34474|STANDARD|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.16|-82.21|14670
34475|STANDARD|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.26|-82.17|9960
34476|STANDARD|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.08|-82.2|24290
34477|PO BOX|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.18|-82.13|1582
34478|PO BOX|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.18|-82.13|3936
34479|STANDARD|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.26|-82.11|11620
34480|STANDARD|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.1|-82.1|20380
34481|STANDARD|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.13|-82.31|21400
34482|STANDARD|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.24|-82.28|17310
34483|PO BOX|0|Ocala|||FL|Marion County|America/New_York|352|NA|US|29.18|-82.13|871
34484|STANDARD|0|Oxford|||FL|Sumter County|America/New_York|352|NA|US|28.92|-82.04|6180
34487|PO BOX|0|Homosassa|||FL|Citrus County|America/New_York|352|NA|US|28.78|-82.61|615
34488|STANDARD|0|Silver Springs|Silver Spgs||FL|Marion County|America/New_York|352|NA|US|29.23|-81.94|8420
34489|PO BOX|0|Silver Springs|Silver Spgs||FL|Marion County|America/New_York|352|NA|US|29.22|-82|1390
34491|STANDARD|0|Summerfield|||FL|Marion County|America/New_York|352|NA|US|29|-82.03|26740
34492|PO BOX|0|Summerfield|||FL|Marion County|America/New_York|352|NA|US|29|-82.03|1181
34498|STANDARD|0|Yankeetown|||FL|Levy County|America/New_York|352|NA|US|29.03|-82.74|440
34601|STANDARD|0|Brooksville|||FL|Hernando County|America/New_York|352|NA|US|28.55|-82.39|18690
34602|STANDARD|0|Brooksville||Rolling Acres|FL|Hernando County|America/New_York|352|NA|US|28.5|-82.28|7820
34603|PO BOX|0|Brooksville|||FL|Hernando County|America/New_York|352|NA|US|28.55|-82.39|898
34604|STANDARD|0|Brooksville|Spring Hill||FL|Hernando County|America/New_York|352, 656, 813|NA|US|28.48|-82.42|10960
34605|PO BOX|0|Brooksville|||FL|Hernando County|America/New_York|352|NA|US|28.55|-82.39|862
34606|STANDARD|0|Spring Hill|Brooksville, Weeki Wachee||FL|Hernando County|America/New_York|352, 727|NA|US|28.47|-82.6|23950
34607|STANDARD|0|Spring Hill|Brooksville, Hernando Bch, Hernando Beach, Weeki Wachee||FL|Hernando County|America/New_York|352, 727|NA|US|28.5|-82.63|7050
34608|STANDARD|0|Spring Hill|Brooksville||FL|Hernando County|America/New_York|352, 727|NA|US|28.44|-82.56|29290
34609|STANDARD|0|Spring Hill|Brooksville||FL|Hernando County|America/New_York|352, 727|NA|US|28.48|-82.51|40260
34610|STANDARD|0|Spring Hill|Brooksville, Shady Hills||FL|Pasco County|America/New_York|352, 656, 727, 813|NA|US|28.37|-82.51|13930
34611|PO BOX|0|Spring Hill|Brooksville||FL|Hernando County|America/New_York|352|NA|US|28.44|-82.56|1257
34613|STANDARD|0|Brooksville|Spring Hill, Weeki Wachee||FL|Hernando County|America/New_York|352|NA|US|28.57|-82.57|15810
34614|STANDARD|0|Brooksville|Weeki Wachee||FL|Hernando County|America/New_York|352|NA|US|28.65|-82.54|9180
34636|PO BOX|0|Istachatta|||FL|Hernando County|America/New_York|352|NA|US|28.65|-82.3|186
34637|STANDARD|0|Land O Lakes|||FL|Pasco County|America/New_York|352, 656, 813|NA|US|28.3|-82.46|8710
34638|STANDARD|0|Land O Lakes|||FL|Pasco County|America/New_York|656, 727, 813|NA|US|28.27|-82.52|33000
34639|STANDARD|0|Land O Lakes|||FL|Pasco County|America/New_York|352, 656, 813|NA|US|28.27|-82.42|27210
34652|STANDARD|0|New Port Richey|New Prt Rchy, New Pt Richey, Nw Prt Rchy||FL|Pasco County|America/New_York|727|NA|US|28.24|-82.74|21570
34653|STANDARD|0|New Port Richey|New Prt Rchy, New Pt Richey||FL|Pasco County|America/New_York|727|NA|US|28.24|-82.71|26860
34654|STANDARD|0|New Port Richey|New Prt Rchy, New Pt Richey||FL|Pasco County|America/New_York|727|NA|US|28.28|-82.63|20150
34655|STANDARD|0|New Port Richey|New Prt Rchy, New Pt Richey, Trinity|Seven Springs|FL|Pasco County|America/New_York|656, 727, 813|NA|US|28.21|-82.66|42680
34656|PO BOX|0|New Port Richey|New Prt Rchy, New Pt Richey||FL|Pasco County|America/New_York|727|NA|US|28.24|-82.71|692
34660|PO BOX|0|Ozona|||FL|Pinellas County|America/New_York|727|NA|US|28.08|-82.76|567
34661|PO BOX|0|Nobleton|||FL|Hernando County|America/New_York|352|NA|US|28.64|-82.26|453
34667|STANDARD|0|Hudson|Bayonet Point, Port Richey||FL|Pasco County|America/New_York|352, 727|NA|US|28.35|-82.69|27500
34668|STANDARD|0|Port Richey|||FL|Pasco County|America/New_York|727|NA|US|28.3|-82.7|39340
34669|STANDARD|0|Hudson|Port Richey||FL|Pasco County|America/New_York|727|NA|US|28.36|-82.61|13920
34673|PO BOX|0|Port Richey|||FL|Pasco County|America/New_York|727|NA|US|28.27|-82.71|719
34674|PO BOX|0|Hudson|Port Richey||FL|Pasco County|America/New_York|727|NA|US|28.35|-82.69|693
34677|STANDARD|0|Oldsmar|||FL|Pinellas County|America/New_York|656, 727, 813|NA|US|28.04|-82.67|21070
34679|PO BOX|0|Aripeka|||FL|Pasco County|America/New_York|352, 727|NA|US|28.43|-82.66|277
34680|PO BOX|0|Elfers|||FL|Pasco County|America/New_York|727|NA|US|28.21|-82.72|592
34681|PO BOX|0|Crystal Beach|||FL|Pinellas County|America/New_York|727|NA|US|28.08|-82.78|1472
34682|PO BOX|0|Palm Harbor|||FL|Pinellas County|America/New_York|727|NA|US|28.08|-82.76|666
34683|STANDARD|0|Palm Harbor|||FL|Pinellas County|America/New_York|727|NA|US|28.08|-82.76|30070
34684|STANDARD|0|Palm Harbor|||FL|Pinellas County|America/New_York|727|NA|US|28.08|-82.73|23660
34685|STANDARD|0|Palm Harbor|||FL|Pinellas County|America/New_York|656, 727, 813|NA|US|28.09|-82.69|16570
34688|STANDARD|0|Tarpon Springs|Tarpon Spgs, Tarpon Spngs||FL|Pinellas County|America/New_York|656, 727, 813|NA|US|28.15|-82.68|8490
34689|STANDARD|0|Tarpon Springs|Tarpon Spgs, Tarpon Spngs||FL|Pinellas County|America/New_York|727|NA|US|28.14|-82.78|23260
34690|STANDARD|0|Holiday|Tarpon Spgs, Tarpon Spngs, Tarpon Springs||FL|Pasco County|America/New_York|727|NA|US|28.19|-82.73|11280
34691|STANDARD|0|Holiday|Tarpon Spgs, Tarpon Spngs, Tarpon Springs||FL|Pasco County|America/New_York|727|NA|US|28.19|-82.77|19620
34692|PO BOX|0|Holiday|||FL|Pasco County|America/New_York|727|NA|US|28.19|-82.74|375
34695|STANDARD|0|Safety Harbor|||FL|Pinellas County|America/New_York|656, 727, 813|NA|US|28|-82.69|16060
34697|PO BOX|0|Dunedin|||FL|Pinellas County|America/New_York|727|NA|US|28.02|-82.77|708
34698|STANDARD|0|Dunedin|||FL|Pinellas County|America/New_York|727|NA|US|28.02|-82.77|31410
34705|STANDARD|0|Astatula|||FL|Lake County|America/New_York|352|NA|US|28.71|-81.73|2560
34711|STANDARD|0|Clermont|||FL|Lake County|America/New_York|321, 352, 407, 689|NA|US|28.55|-81.75|61930
34712|PO BOX|0|Clermont|||FL|Lake County|America/New_York|352|NA|US|28.55|-81.75|1169
34713|PO BOX|0|Clermont|||FL|Lake County|America/New_York|352|NA|US|28.55|-81.75|1063
34714|STANDARD|0|Clermont|||FL|Lake County|America/New_York|321, 352, 407, 689, 863|NA|US|28.4|-81.78|23940
34715|STANDARD|0|Clermont|Minneola||FL|Lake County|America/New_York|321, 352, 407, 689|NA|US|28.63|-81.75|22070
34729|PO BOX|0|Ferndale|Montverde||FL|Lake County|America/New_York|321, 352, 407, 689|NA|US|28.62|-81.7|207
34731|STANDARD|0|Fruitland Park|Fruitland Pk||FL|Lake County|America/New_York|352|NA|US|28.85|-81.9|10710
34734|STANDARD|0|Gotha|||FL|Orange County|America/New_York|321, 407, 689|NA|US|28.54|-81.52|4230
34736|STANDARD|0|Groveland|||FL|Lake County|America/New_York|352|NA|US|28.56|-81.85|24560
34737|STANDARD|0|Howey In The Hills|Groveland, Howey In Hls||FL|Lake County|America/New_York|352|NA|US|28.71|-81.77|3330
34739|STANDARD|0|Kenansville|||FL|Osceola County|America/New_York|321, 407, 689, 772, 863|NA|US|27.88|-80.99|780
34740|PO BOX|0|Killarney|Oakland||FL|Orange County|America/New_York|407|NA|US|28.54|-81.65|148
34741|STANDARD|0|Kissimmee|||FL|Osceola County|America/New_York|321, 407, 689|NA|US|28.3|-81.41|49630
34742|PO BOX|0|Kissimmee|||FL|Osceola County|America/New_York|407|NA|US|28.3|-81.41|2121
34743|STANDARD|0|Kissimmee|Buena Ventura Lakes, Bvl||FL|Osceola County|America/New_York|321, 407, 689|NA|US|28.33|-81.36|35590
34744|STANDARD|0|Kissimmee|Kindred||FL|Osceola County|America/New_York|321, 407, 689|NA|US|28.29|-81.34|57510
34745|PO BOX|0|Kissimmee|||FL|Osceola County|America/New_York|407|NA|US|28.3|-81.41|1831
34746|STANDARD|0|Kissimmee|||FL|Osceola County|America/New_York|321, 407, 689|NA|US|28.24|-81.45|55050
34747|STANDARD|0|Kissimmee|Celebration, Reunion||FL|Osceola County|America/New_York|321, 407, 689, 863|NA|US|28.31|-81.6|27100
34748|STANDARD|0|Leesburg|||FL|Lake County|America/New_York|352|NA|US|28.8|-81.88|37200
34749|PO BOX|0|Leesburg|||FL|Lake County|America/New_York|352|NA|US|28.8|-81.88|1455
34753|STANDARD|0|Mascotte|||FL|Lake County|America/New_York|352|NA|US|28.57|-81.88|7140
34755|PO BOX|0|Minneola|||FL|Lake County|America/New_York|352|NA|US|28.57|-81.74|1323
34756|STANDARD|0|Montverde|Bella Collina||FL|Lake County|America/New_York|321, 352, 407, 689|NA|US|28.59|-81.67|3800
34758|STANDARD|0|Kissimmee|Poinciana||FL|Osceola County|America/New_York|321, 407, 689, 863|NA|US|28.19|-81.49|41310
34759|STANDARD|0|Kissimmee|Poinciana||FL|Polk County|America/New_York|321, 407, 689, 863|NA|US|28.08|-81.44|41480
34760|PO BOX|0|Oakland|||FL|Orange County|America/New_York|321, 407, 689|NA|US|28.56|-81.63|1207
34761|STANDARD|0|Ocoee|||FL|Orange County|America/New_York|321, 407, 689|NA|US|28.57|-81.53|44560
34762|STANDARD|0|Okahumpka|||FL|Lake County|America/New_York|352|NA|US|28.74|-81.89|630
34769|STANDARD|0|Saint Cloud|||FL|Osceola County|America/New_York|321, 407, 689|NA|US|28.24|-81.28|23870
34770|PO BOX|0|Saint Cloud|||FL|Osceola County|America/New_York|407|NA|US|28.24|-81.28|1719
34771|STANDARD|0|Saint Cloud|Magnolia Sq, Magnolia Square||FL|Osceola County|America/New_York|321, 407, 689|NA|US|28.28|-81.17|29450
34772|STANDARD|0|Saint Cloud|||FL|Osceola County|America/New_York|321, 407, 689|NA|US|28.16|-81.27|34280
34773|STANDARD|0|Saint Cloud|Harmony||FL|Osceola County|America/New_York|321, 407, 689, 772|NA|US|28.16|-81.01|5210
34777|PO BOX|0|Winter Garden|||FL|Orange County|America/New_York|407|NA|US|28.56|-81.58|614
34778|PO BOX|0|Winter Garden|||FL|Orange County|America/New_York|407|NA|US|28.56|-81.58|574
34785|STANDARD|0|Wildwood|||FL|Sumter County|America/New_York|352|NA|US|28.85|-82.04|10750
34786|STANDARD|0|Windermere|||FL|Orange County|America/New_York|321, 407, 689|NA|US|28.49|-81.53|43190
34787|STANDARD|0|Winter Garden|Oakland||FL|Orange County|America/New_York|321, 352, 407, 689, 863|NA|US|28.56|-81.58|88320
34788|STANDARD|0|Leesburg|Haines Creek||FL|Lake County|America/New_York|352|NA|US|28.9|-81.81|15440
34789|PO BOX|0|Leesburg|||FL|Lake County|America/New_York|352|NA|US|28.8|-81.88|275
34797|STANDARD|0|Yalaha|Howey In Hls, Howey In The Hills||FL|Lake County|America/New_York|352|NA|US|28.74|-81.82|1300
34945|STANDARD|0|Fort Pierce|||FL|St. Lucie County|America/New_York|772, 863|NA|US|27.44|-80.56|4590
34946|STANDARD|0|Fort Pierce|St Lucie Village, St Lucie Vllg||FL|St. Lucie County|America/New_York|772|NA|US|27.5|-80.36|5610
34947|STANDARD|0|Fort Pierce|||FL|St. Lucie County|America/New_York|772|NA|US|27.45|-80.38|11670
34948|PO BOX|0|Fort Pierce|||FL|St. Lucie County|America/New_York|772|NA|US|27.44|-80.32|639
34949|STANDARD|0|Fort Pierce|Hutchinson Is, Hutchinson Island||FL|St. Lucie County|America/New_York|772|NA|US|27.47|-80.3|6640
34950|STANDARD|0|Fort Pierce|||FL|St. Lucie County|America/New_York|772|NA|US|27.44|-80.32|13060
34951|STANDARD|0|Fort Pierce|||FL|St. Lucie County|America/New_York|772|NA|US|27.53|-80.42|13170
34952|STANDARD|0|Port Saint Lucie|Fort Pierce, Port St Lucie||FL|St. Lucie County|America/New_York|772|NA|US|27.3|-80.3|36170
34953|STANDARD|0|Port Saint Lucie|Fort Pierce, Port St Lucie, Saint Lucie West, St Lucie West||FL|St. Lucie County|America/New_York|772|NA|US|27.25|-80.38|75600
34954|PO BOX|0|Fort Pierce|||FL|St. Lucie County|America/New_York|772|NA|US|27.44|-80.32|2201
34956|STANDARD|0|Indiantown|||FL|Martin County|America/New_York|561, 772|NA|US|27.03|-80.46|7580
34957|STANDARD|0|Jensen Beach|Ocean Breeze, Ocean Breeze Park, Ocean Brz Pk||FL|Martin County|America/New_York|772|NA|US|27.23|-80.23|20030
34958|PO BOX|0|Jensen Beach|||FL|Martin County|America/New_York|772|NA|US|27.23|-80.23|679
34972|STANDARD|0|Okeechobee|Basinger, Yeehaw, Yeehaw Junction||FL|Okeechobee County|America/New_York|321, 407, 689, 772, 863|NA|US|27.5|-80.93|15070
34973|PO BOX|0|Okeechobee|||FL|Okeechobee County|America/New_York|863|NA|US|27.24|-80.82|2803
34974|STANDARD|0|Okeechobee|||FL|Okeechobee County|America/New_York|561, 772, 863|NA|US|27.24|-80.82|19240
34979|PO BOX|0|Fort Pierce|||FL|St. Lucie County|America/New_York|772|NA|US|27.44|-80.32|996
34981|STANDARD|0|Fort Pierce|||FL|St. Lucie County|America/New_York|772|NA|US|27.39|-80.37|3970
34982|STANDARD|0|Fort Pierce|||FL|St. Lucie County|America/New_York|772|NA|US|27.37|-80.31|23350
34983|STANDARD|0|Port Saint Lucie|Fort Pierce, Port St Lucie, Saint Lucie West, St Lucie West||FL|St. Lucie County|America/New_York|772|NA|US|27.32|-80.35|40990
34984|STANDARD|0|Port Saint Lucie|Fort Pierce, Port St Lucie||FL|St. Lucie County|America/New_York|772|NA|US|27.27|-80.35|16400
34985|PO BOX|0|Port Saint Lucie|Fort Pierce, Port St Lucie||FL|St. Lucie County|America/New_York|772|NA|US|27.27|-80.35|1002
34986|STANDARD|0|Port Saint Lucie|Fort Pierce, Port St Lucie, Saint Lucie West, St Lucie West||FL|St. Lucie County|America/New_York|772|NA|US|27.32|-80.4|28100
34987|STANDARD|0|Port Saint Lucie|Fort Pierce, Port St Lucie, Saint Lucie West, St Lucie West||FL|St. Lucie County|America/New_York|772|NA|US|27.3|-80.49|17520
34988|PO BOX|0|Port Saint Lucie|Fort Pierce, Port St Lucie, Saint Lucie West, St Lucie West||FL|St. Lucie County|America/New_York|772|NA|US|27.27|-80.35|728
34990|STANDARD|0|Palm City|||FL|Martin County|America/New_York|772|NA|US|27.16|-80.26|29830
34991|PO BOX|0|Palm City|||FL|Martin County|America/New_York|772|NA|US|27.16|-80.26|1138
34992|PO BOX|0|Port Salerno|||FL|Martin County|America/New_York|772|NA|US|27.14|-80.18|813
34994|STANDARD|0|Stuart|||FL|Martin County|America/New_York|772|NA|US|27.19|-80.24|14090
34995|PO BOX|0|Stuart|||FL|Martin County|America/New_York|772|NA|US|27.19|-80.24|1385
34996|STANDARD|0|Stuart|Sewalls Point||FL|Martin County|America/New_York|772|NA|US|27.19|-80.19|9100
34997|STANDARD|0|Stuart|||FL|Martin County|America/New_York|561, 772|NA|US|27.06|-80.27|39580
39813|STANDARD|0|Arlington|||GA|Calhoun County|America/New_York|229|NA|US|31.41|-84.69|1490
39815|STANDARD|0|Attapulgus|||GA|Decatur County|America/New_York|229, 448, 850|NA|US|30.74|-84.47|1220
39817|STANDARD|0|Bainbridge||Bdge, West Bainbridge|GA|Decatur County|America/New_York|229|NA|US|30.94|-84.6|8110
39818|PO BOX|0|Bainbridge||Bdge|GA|Decatur County|America/New_York|229|NA|US|30.78|-84.63|1793
