,name,lat,lng,zip
1940,Pet Supermarket,30.2624511,-81.6237929,32217
1941,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1942,Pet Supermarket,30.2873056,-81.7213709,32210
1943,Pet Supermarket,30.2640955,-81.55840649999999,32216
1944,Pet Supermarket,29.8795038,-81.326146,32084
1945,Pet Supermarket,30.1875604,-81.62707739999999,32257
1946,Pet Supermarket,30.2054568,-81.7591583,32244
1947,Pet Supermarket,29.675545,-82.33880669999999,32609
1948,Pet Supermarket,30.3175559,-81.4726537,32225
1949,Pet Supermarket,29.5540932,-81.22952409999999,32137
1950,Pet Supermarket,30.2848241,-81.4610276,32224
1951,Pet Creations,30.4515094,-81.63737479999999,32218
1952,Pet Supermarket,30.3524532,-81.5812534,32277
1953,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1954,Pet and Feed Store,30.2473951,-81.7999338,32210
1955,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1956,Pet Supermarket,30.1422699,-81.7658136,32065
1957,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1958,EarthWise Pet,30.2903108,-81.3923713,32250
1959,Petco,29.6571701,-82.4156051,32605
1960,Pet Supermarket,30.2624511,-81.6237929,32217
1961,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1962,Pet Supermarket,30.2873056,-81.7213709,32210
1963,Pet Supermarket,30.2640955,-81.55840649999999,32216
1964,Pet Supermarket,29.8795038,-81.326146,32084
1965,Pet Supermarket,30.1875604,-81.62707739999999,32257
1966,Pet Supermarket,30.2054568,-81.7591583,32244
1967,Pet Supermarket,29.675545,-82.33880669999999,32609
1968,Pet Supermarket,30.3175559,-81.4726537,32225
1969,Pet Supermarket,29.5540932,-81.22952409999999,32137
1970,Pet Supermarket,30.2848241,-81.4610276,32224
1971,Pet Creations,30.4515094,-81.63737479999999,32218
1972,Pet Supermarket,30.3524532,-81.5812534,32277
1973,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1974,Pet and Feed Store,30.2473951,-81.7999338,32210
1975,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1976,Pet Supermarket,30.1422699,-81.7658136,32065
1977,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1978,EarthWise Pet,30.2903108,-81.3923713,32250
1979,Petco,29.6571701,-82.4156051,32605
1980,Pet Supermarket,30.2624511,-81.6237929,32217
1981,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1982,Pet Supermarket,30.2873056,-81.7213709,32210
1983,Pet Supermarket,30.2640955,-81.55840649999999,32216
1984,Pet Supermarket,29.8795038,-81.326146,32084
1985,Pet Supermarket,30.1875604,-81.62707739999999,32257
1986,Pet Supermarket,30.2054568,-81.7591583,32244
1987,Pet Supermarket,29.675545,-82.33880669999999,32609
1988,Pet Supermarket,30.3175559,-81.4726537,32225
1989,Pet Supermarket,29.5540932,-81.22952409999999,32137
1990,Pet Supermarket,30.2848241,-81.4610276,32224
1991,Pet Creations,30.4515094,-81.63737479999999,32218
1992,Pet Supermarket,30.3524532,-81.5812534,32277
1993,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1994,Pet and Feed Store,30.2473951,-81.7999338,32210
1995,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1996,Pet Supermarket,30.1422699,-81.7658136,32065
1997,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1998,EarthWise Pet,30.2903108,-81.3923713,32250
1999,Petco,29.6571701,-82.4156051,32605
2000,Pet Supermarket,30.2624511,-81.6237929,32217
2001,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2002,Pet Supermarket,30.2873056,-81.7213709,32210
2003,Pet Supermarket,30.2640955,-81.55840649999999,32216
2004,Pet Supermarket,29.8795038,-81.326146,32084
2005,Pet Supermarket,30.1875604,-81.62707739999999,32257
2006,Pet Supermarket,30.2054568,-81.7591583,32244
2007,Pet Supermarket,29.675545,-82.33880669999999,32609
2008,Pet Supermarket,30.3175559,-81.4726537,32225
2009,Pet Supermarket,29.5540932,-81.22952409999999,32137
2010,Pet Supermarket,30.2848241,-81.4610276,32224
2011,Pet Creations,30.4515094,-81.63737479999999,32218
2012,Pet Supermarket,30.3524532,-81.5812534,32277
2013,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2014,Pet and Feed Store,30.2473951,-81.7999338,32210
2015,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2016,Pet Supermarket,30.1422699,-81.7658136,32065
2017,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
2018,EarthWise Pet,30.2903108,-81.3923713,32250
2019,Petco,29.6571701,-82.4156051,32605
2020,Pet Supermarket,30.2624511,-81.6237929,32217
2021,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2022,Pet Supermarket,30.2873056,-81.7213709,32210
2023,Pet Supermarket,30.2640955,-81.55840649999999,32216
2024,Pet Supermarket,29.8795038,-81.326146,32084
2025,Pet Supermarket,30.1875604,-81.62707739999999,32257
2026,Pet Supermarket,30.2054568,-81.7591583,32244
2027,Pet Supermarket,29.675545,-82.33880669999999,32609
2028,Pet Supermarket,30.3175559,-81.4726537,32225
2029,Pet Supermarket,29.5540932,-81.22952409999999,32137
2030,Pet Supermarket,30.2848241,-81.4610276,32224
2031,Pet Creations,30.4515094,-81.63737479999999,32218
2032,Pet Supermarket,30.3524532,-81.5812534,32277
2033,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2034,Pet and Feed Store,30.2473951,-81.7999338,32210
2035,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2036,Pet Supermarket,30.1422699,-81.7658136,32065
2037,EarthWise Pet,30.2903108,-81.3923713,32250
2038,Petco,29.6571701,-82.4156051,32605
2039,Pet Supermarket,30.1929248,-81.5487701,32256
2040,Pet Supermarket,30.2624511,-81.6237929,32217
2041,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2042,Pet Supermarket,30.2873056,-81.7213709,32210
2043,Pet Supermarket,30.2640955,-81.55840649999999,32216
2044,Pet Supermarket,29.8795038,-81.326146,32084
2045,Pet Supermarket,30.1875604,-81.62707739999999,32257
2046,Pet Supermarket,30.2054568,-81.7591583,32244
2047,Pet Supermarket,29.675545,-82.33880669999999,32609
2048,Pet Supermarket,30.3175559,-81.4726537,32225
2049,Pet Supermarket,29.5540932,-81.22952409999999,32137
2050,Pet Supermarket,30.2848241,-81.4610276,32224
2051,Pet Creations,30.4515094,-81.63737479999999,32218
2052,Pet Supermarket,30.3524532,-81.5812534,32277
2053,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2054,Pet and Feed Store,30.2473951,-81.7999338,32210
2055,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2056,Pet Supermarket,30.1422699,-81.7658136,32065
2057,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
2058,EarthWise Pet,30.2903108,-81.3923713,32250
2059,Petco,29.6571701,-82.4156051,32605
2060,Pet Supermarket,30.2624511,-81.6237929,32217
2061,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2062,Pet Supermarket,30.2873056,-81.7213709,32210
2063,Pet Supermarket,30.2640955,-81.55840649999999,32216
2064,Pet Supermarket,29.8795038,-81.326146,32084
2065,Pet Supermarket,30.1875604,-81.62707739999999,32257
2066,Pet Supermarket,30.2054568,-81.7591583,32244
2067,Pet Supermarket,29.675545,-82.33880669999999,32609
2068,Pet Supermarket,30.3175559,-81.4726537,32225
2069,Pet Supermarket,29.5540932,-81.22952409999999,32137
2070,Pet Supermarket,30.2848241,-81.4610276,32224
2071,Pet Creations,30.4515094,-81.63737479999999,32218
2072,Pet Supermarket,30.3524532,-81.5812534,32277
2073,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2074,Pet and Feed Store,30.2473951,-81.7999338,32210
2075,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2076,Pet Supermarket,30.1422699,-81.7658136,32065
2077,EarthWise Pet,30.2903108,-81.3923713,32250
2078,Petco,29.6571701,-82.4156051,32605
2079,Pet Supermarket,30.1929248,-81.5487701,32256
2080,Pet Supermarket,30.2624511,-81.6237929,32217
2081,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2082,Pet Supermarket,30.2873056,-81.7213709,32210
2083,Pet Supermarket,30.2640955,-81.55840649999999,32216
2084,Pet Supermarket,29.8795038,-81.326146,32084
2085,Pet Supermarket,30.1875604,-81.62707739999999,32257
2086,Pet Supermarket,30.2054568,-81.7591583,32244
2087,Pet Supermarket,29.675545,-82.33880669999999,32609
2088,Pet Supermarket,30.3175559,-81.4726537,32225
2089,Pet Supermarket,29.5540932,-81.22952409999999,32137
2090,Pet Supermarket,30.2848241,-81.4610276,32224
2091,Pet Creations,30.4515094,-81.63737479999999,32218
2092,Pet Supermarket,30.3524532,-81.5812534,32277
2093,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2094,Pet and Feed Store,30.2473951,-81.7999338,32210
2095,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2096,Pet Supermarket,30.1422699,-81.7658136,32065
2097,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
2098,EarthWise Pet,30.2903108,-81.3923713,32250
2099,Petco,29.6571701,-82.4156051,32605
2100,Pet Supermarket,30.2624511,-81.6237929,32217
2101,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2102,Pet Supermarket,30.2873056,-81.7213709,32210
2103,Pet Supermarket,30.2640955,-81.55840649999999,32216
2104,Pet Supermarket,29.8795038,-81.326146,32084
2105,Pet Supermarket,30.1875604,-81.62707739999999,32257
2106,Pet Supermarket,30.2054568,-81.7591583,32244
2107,Pet Supermarket,29.675545,-82.33880669999999,32609
2108,Pet Supermarket,30.3175559,-81.4726537,32225
2109,Pet Supermarket,29.5540932,-81.22952409999999,32137
2110,Pet Supermarket,30.2848241,-81.4610276,32224
2111,Pet Creations,30.4515094,-81.63737479999999,32218
2112,Pet Supermarket,30.3524532,-81.5812534,32277
2113,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2114,Pet and Feed Store,30.2473951,-81.7999338,32210
2115,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2116,Pet Supermarket,30.1422699,-81.7658136,32065
2117,EarthWise Pet,30.2903108,-81.3923713,32250
2118,Petco,29.6571701,-82.4156051,32605
2119,Pet Supermarket,30.1929248,-81.5487701,32256
2120,Pet Supermarket,30.2624511,-81.6237929,32217
2121,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2122,Pet Supermarket,30.2873056,-81.7213709,32210
2123,Pet Supermarket,30.2640955,-81.55840649999999,32216
2124,Pet Supermarket,29.8795038,-81.326146,32084
2125,Pet Supermarket,30.1875604,-81.62707739999999,32257
2126,Pet Supermarket,30.2054568,-81.7591583,32244
2127,Pet Supermarket,29.675545,-82.33880669999999,32609
2128,Pet Supermarket,30.3175559,-81.4726537,32225
2129,Pet Supermarket,29.5540932,-81.22952409999999,32137
2130,Pet Supermarket,30.2848241,-81.4610276,32224
2131,Pet Creations,30.4515094,-81.63737479999999,32218
2132,Pet Supermarket,30.3524532,-81.5812534,32277
2133,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2134,Pet and Feed Store,30.2473951,-81.7999338,32210
2135,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2136,Pet Supermarket,30.1422699,-81.7658136,32065
2137,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
2138,EarthWise Pet,30.2903108,-81.3923713,32250
2139,Petco,29.6571701,-82.4156051,32605
2140,Pet Supermarket,30.2624511,-81.6237929,32217
2141,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2142,Pet Supermarket,30.2873056,-81.7213709,32210
2143,Pet Supermarket,30.2640955,-81.55840649999999,32216
2144,Pet Supermarket,29.8795038,-81.326146,32084
2145,Pet Supermarket,30.1875604,-81.62707739999999,32257
2146,Pet Supermarket,30.2054568,-81.7591583,32244
2147,Pet Supermarket,29.675545,-82.33880669999999,32609
2148,Pet Supermarket,30.3175559,-81.4726537,32225
2149,Pet Supermarket,29.5540932,-81.22952409999999,32137
2150,Pet Supermarket,30.2848241,-81.4610276,32224
2151,Pet Creations,30.4515094,-81.63737479999999,32218
2152,Pet Supermarket,30.3524532,-81.5812534,32277
2153,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2154,Pet and Feed Store,30.2473951,-81.7999338,32210
2155,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2156,Pet Supermarket,30.1422699,-81.7658136,32065
2157,EarthWise Pet,30.2903108,-81.3923713,32250
2158,Petco,29.6571701,-82.4156051,32605
2159,Pet Supermarket,30.1929248,-81.5487701,32256
2160,Pet Supermarket,30.2624511,-81.6237929,32217
2161,Pet Supermarket,30.2640955,-81.55840649999999,32216
2162,Pet Supermarket,30.1875604,-81.62707739999999,32257
2163,Pet Supermarket,30.2054568,-81.7591583,32244
2164,Pet Supermarket,29.675545,-82.33880669999999,32609
2165,Pet Supermarket,30.2873056,-81.7213709,32210
2166,Pet Supermarket,29.8795038,-81.326146,32084
2167,Pet Supermarket,30.2885374,-81.3956323,32250
2168,Pet Supermarket,30.3175559,-81.4726537,32225
2169,Pet Supermarket,30.1422699,-81.7658136,32065
2170,Pet Supermarket,29.5540932,-81.22952409999999,32137
2171,PetSmart,30.19998589999999,-81.5502113,32256
2172,PetSmart,30.3274361,-81.5482442,32225
2173,PetSmart,30.4763902,-81.6426602,32218
2174,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2175,PetSmart,29.6229983,-82.3805296,32608
2176,PetSmart,30.2711295,-81.3900309,32250
2177,Pet Creations,30.4515094,-81.63737479999999,32218
2178,Pet Supermarket,30.2848241,-81.4610276,32224
2179,PetSmart,30.1995024,-81.82314559999999,32222
2180,Pet Supermarket,30.2624511,-81.6237929,32217
2181,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2182,Pet Supermarket,30.2873056,-81.7213709,32210
2183,Pet Supermarket,30.2640955,-81.55840649999999,32216
2184,Pet Supermarket,29.8795038,-81.326146,32084
2185,Pet Supermarket,30.1875604,-81.62707739999999,32257
2186,Pet Supermarket,30.2054568,-81.7591583,32244
2187,Pet Supermarket,29.675545,-82.33880669999999,32609
2188,Pet Supermarket,30.3175559,-81.4726537,32225
2189,Pet Supermarket,29.5540932,-81.22952409999999,32137
2190,Pet Supermarket,30.2848241,-81.4610276,32224
2191,Pet Creations,30.4515094,-81.63737479999999,32218
2192,Pet Supermarket,30.3524532,-81.5812534,32277
2193,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2194,Pet and Feed Store,30.2473951,-81.7999338,32210
2195,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2196,Pet Supermarket,30.1422699,-81.7658136,32065
2197,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
2198,EarthWise Pet,30.2903108,-81.3923713,32250
2199,Petco,29.6571701,-82.4156051,32605
2200,Pet Supermarket,30.2624511,-81.6237929,32217
2201,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2202,Pet Supermarket,30.2873056,-81.7213709,32210
2203,Pet Supermarket,30.2640955,-81.55840649999999,32216
2204,Pet Supermarket,29.8795038,-81.326146,32084
2205,Pet Supermarket,30.1875604,-81.62707739999999,32257
2206,Pet Supermarket,30.2054568,-81.7591583,32244
2207,Pet Supermarket,29.675545,-82.33880669999999,32609
2208,Pet Supermarket,30.3175559,-81.4726537,32225
2209,Pet Supermarket,29.5540932,-81.22952409999999,32137
2210,Pet Supermarket,30.2848241,-81.4610276,32224
2211,Pet Creations,30.4515094,-81.63737479999999,32218
2212,Pet Supermarket,30.3524532,-81.5812534,32277
2213,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2214,Pet and Feed Store,30.2473951,-81.7999338,32210
2215,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2216,Pet Supermarket,30.1422699,-81.7658136,32065
2217,EarthWise Pet,30.2903108,-81.3923713,32250
2218,Petco,29.6571701,-82.4156051,32605
2219,Pet Supermarket,30.1929248,-81.5487701,32256
2220,Pet Supermarket,30.2624511,-81.6237929,32217
2221,Pet Supermarket,30.2640955,-81.55840649999999,32216
2222,Pet Supermarket,30.1875604,-81.62707739999999,32257
2223,Pet Supermarket,30.2054568,-81.7591583,32244
2224,Pet Supermarket,29.675545,-82.33880669999999,32609
2225,Pet Supermarket,30.2873056,-81.7213709,32210
2226,Pet Supermarket,29.8795038,-81.326146,32084
2227,Pet Supermarket,30.2885374,-81.3956323,32250
2228,Pet Supermarket,30.3175559,-81.4726537,32225
2229,Pet Supermarket,30.1422699,-81.7658136,32065
2230,Pet Supermarket,29.5540932,-81.22952409999999,32137
2231,PetSmart,30.4763902,-81.6426602,32218
2232,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2233,PetSmart,30.3274361,-81.5482442,32225
2234,PetSmart,29.6229983,-82.3805296,32608
2235,PetSmart,30.2711295,-81.3900309,32250
2236,Pet Creations,30.4515094,-81.63737479999999,32218
2237,PetSmart,30.19998589999999,-81.5502113,32256
2238,Pet Supermarket,30.2848241,-81.4610276,32224
2239,PetSmart,30.1995024,-81.82314559999999,32222
2240,Pet Supermarket,30.2624511,-81.6237929,32217
2241,Pet Supermarket,30.2640955,-81.55840649999999,32216
2242,Pet Supermarket,30.1875604,-81.62707739999999,32257
2243,Pet Supermarket,30.2054568,-81.7591583,32244
2244,Pet Supermarket,29.675545,-82.33880669999999,32609
2245,Pet Supermarket,30.2873056,-81.7213709,32210
2246,Pet Supermarket,29.8795038,-81.326146,32084
2247,Pet Supermarket,30.2885374,-81.3956323,32250
2248,Pet Supermarket,30.3175559,-81.4726537,32225
2249,Pet Supermarket,30.1422699,-81.7658136,32065
2250,Pet Supermarket,29.5540932,-81.22952409999999,32137
2251,Pet Supermarket,29.2690141,-81.10086919999999,32174
2252,PetSmart,30.4763902,-81.6426602,32218
2253,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2254,PetSmart,30.3274361,-81.5482442,32225
2255,PetSmart,29.6229983,-82.3805296,32608
2256,PetSmart,30.2711295,-81.3900309,32250
2257,Pet Creations,30.4515094,-81.63737479999999,32218
2258,Pet Supermarket,29.26164709999999,-81.02814049999999,32118
2259,PetSmart,30.19998589999999,-81.5502113,32256
2260,Pet Supermarket,30.2624511,-81.6237929,32217
2261,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2262,Pet Supermarket,30.2873056,-81.7213709,32210
2263,Pet Supermarket,30.2640955,-81.55840649999999,32216
2264,Pet Supermarket,29.8795038,-81.326146,32084
2265,Pet Supermarket,30.1875604,-81.62707739999999,32257
2266,Pet Supermarket,30.2054568,-81.7591583,32244
2267,Pet Supermarket,29.675545,-82.33880669999999,32609
2268,Pet Supermarket,29.187339,-82.1098148,34470
2269,Pet Supermarket,30.3175559,-81.4726537,32225
2270,Pet Supermarket,29.5540932,-81.22952409999999,32137
2271,Pet Supermarket,30.2848241,-81.4610276,32224
2272,Pet Creations,30.4515094,-81.63737479999999,32218
2273,Pet Supermarket,30.3524532,-81.5812534,32277
2274,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2275,Pet and Feed Store,30.2473951,-81.7999338,32210
2276,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2277,Pet Supermarket,30.1422699,-81.7658136,32065
2278,EarthWise Pet,30.2903108,-81.3923713,32250
2279,Petco,29.6571701,-82.4156051,32605
2280,Pet Supermarket,30.2624511,-81.6237929,32217
2281,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2282,Pet Supermarket,30.2873056,-81.7213709,32210
2283,Pet Supermarket,30.2640955,-81.55840649999999,32216
2284,Pet Supermarket,29.8795038,-81.326146,32084
2285,Pet Supermarket,30.1875604,-81.62707739999999,32257
2286,Pet Supermarket,30.2054568,-81.7591583,32244
2287,Pet Supermarket,29.675545,-82.33880669999999,32609
2288,Pet Supermarket,30.3175559,-81.4726537,32225
2289,Pet Supermarket,29.5540932,-81.22952409999999,32137
2290,Pet Supermarket,30.2848241,-81.4610276,32224
2291,Pet Creations,30.4515094,-81.63737479999999,32218
2292,Pet Supermarket,30.3524532,-81.5812534,32277
2293,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2294,Pet and Feed Store,30.2473951,-81.7999338,32210
2295,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2296,Pet Supermarket,30.1422699,-81.7658136,32065
2297,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
2298,EarthWise Pet,30.2903108,-81.3923713,32250
2299,Petco,29.6571701,-82.4156051,32605
2300,Pet Supermarket,30.2624511,-81.6237929,32217
2301,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2302,Pet Supermarket,30.2873056,-81.7213709,32210
2303,Pet Supermarket,30.2640955,-81.55840649999999,32216
2304,Pet Supermarket,29.8795038,-81.326146,32084
2305,Pet Supermarket,30.1875604,-81.62707739999999,32257
2306,Pet Supermarket,30.2054568,-81.7591583,32244
2307,Pet Supermarket,29.675545,-82.33880669999999,32609
2308,Pet Supermarket,30.3175559,-81.4726537,32225
2309,Pet Supermarket,29.5540932,-81.22952409999999,32137
2310,Pet Supermarket,30.2848241,-81.4610276,32224
2311,Pet Creations,30.4515094,-81.63737479999999,32218
2312,Pet Supermarket,30.3524532,-81.5812534,32277
2313,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2314,Pet and Feed Store,30.2473951,-81.7999338,32210
2315,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2316,Pet Supermarket,30.1422699,-81.7658136,32065
2317,EarthWise Pet,30.2903108,-81.3923713,32250
2318,Petco,29.6571701,-82.4156051,32605
2319,Pet Supermarket,30.1929248,-81.5487701,32256
2320,Pet Supermarket,30.2624511,-81.6237929,32217
2321,Pet Supermarket,30.2640955,-81.55840649999999,32216
2322,Pet Supermarket,30.1875604,-81.62707739999999,32257
2323,Pet Supermarket,30.2054568,-81.7591583,32244
2324,Pet Supermarket,29.675545,-82.33880669999999,32609
2325,Pet Supermarket,30.2873056,-81.7213709,32210
2326,Pet Supermarket,29.8795038,-81.326146,32084
2327,Pet Supermarket,30.2885374,-81.3956323,32250
2328,Pet Supermarket,30.3175559,-81.4726537,32225
2329,Pet Supermarket,30.1422699,-81.7658136,32065
2330,Pet Supermarket,29.5540932,-81.22952409999999,32137
2331,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2332,PetSmart,30.3274361,-81.5482442,32225
2333,PetSmart,29.6229983,-82.3805296,32608
2334,Pet Creations,30.4515094,-81.63737479999999,32218
2335,PetSmart,30.4763902,-81.6426602,32218
2336,PetSmart,30.19998589999999,-81.5502113,32256
2337,Pet Supermarket,30.2848241,-81.4610276,32224
2338,PetSmart,30.1995024,-81.82314559999999,32222
2339,PetSmart,29.8694993,-81.3253654,32084
2340,Pet Supermarket,30.2624511,-81.6237929,32217
2341,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2342,Pet Supermarket,30.2873056,-81.7213709,32210
2343,Pet Supermarket,30.2640955,-81.55840649999999,32216
2344,Pet Supermarket,29.8795038,-81.326146,32084
2345,Pet Supermarket,30.1875604,-81.62707739999999,32257
2346,Pet Supermarket,30.2054568,-81.7591583,32244
2347,Pet Supermarket,29.675545,-82.33880669999999,32609
2348,Pet Supermarket,30.3175559,-81.4726537,32225
2349,Pet Supermarket,29.5540932,-81.22952409999999,32137
2350,Pet Supermarket,30.2848241,-81.4610276,32224
2351,Pet Creations,30.4515094,-81.63737479999999,32218
2352,Pet Supermarket,30.3524532,-81.5812534,32277
2353,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2354,Pet and Feed Store,30.2473951,-81.7999338,32210
2355,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2356,Pet Supermarket,30.1422699,-81.7658136,32065
2357,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
2358,EarthWise Pet,30.2903108,-81.3923713,32250
2359,Petco,29.6571701,-82.4156051,32605
2360,Pet Supermarket,30.2624511,-81.6237929,32217
2361,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2362,Pet Supermarket,30.2873056,-81.7213709,32210
2363,Pet Supermarket,30.2640955,-81.55840649999999,32216
2364,Pet Supermarket,29.8795038,-81.326146,32084
2365,Pet Supermarket,30.1875604,-81.62707739999999,32257
2366,Pet Supermarket,30.2054568,-81.7591583,32244
2367,Pet Supermarket,29.675545,-82.33880669999999,32609
2368,Pet Supermarket,30.3175559,-81.4726537,32225
2369,Pet Supermarket,29.5540932,-81.22952409999999,32137
2370,Pet Supermarket,30.2848241,-81.4610276,32224
2371,Pet Creations,30.4515094,-81.63737479999999,32218
2372,Pet Supermarket,30.3524532,-81.5812534,32277
2373,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2374,Pet and Feed Store,30.2473951,-81.7999338,32210
2375,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2376,Pet Supermarket,30.1422699,-81.7658136,32065
2377,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
2378,EarthWise Pet,30.2903108,-81.3923713,32250
2379,Petco,29.6571701,-82.4156051,32605
2380,Pet Supermarket,30.2624511,-81.6237929,32217
2381,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2382,Pet Supermarket,30.2873056,-81.7213709,32210
2383,Pet Supermarket,30.2640955,-81.55840649999999,32216
2384,Pet Supermarket,29.8795038,-81.326146,32084
2385,Pet Supermarket,30.1875604,-81.62707739999999,32257
2386,Pet Supermarket,30.2054568,-81.7591583,32244
2387,Pet Supermarket,29.675545,-82.33880669999999,32609
2388,Pet Supermarket,29.187339,-82.1098148,34470
2389,Pet Supermarket,30.3175559,-81.4726537,32225
2390,Pet Supermarket,30.2848241,-81.4610276,32224
2391,Pet Creations,30.4515094,-81.63737479999999,32218
2392,Pet Supermarket,30.3524532,-81.5812534,32277
2393,Petco,29.1435119,-82.1877512,34474
2394,Pet Supermarket,28.9142272,-81.29114059999999,32763
2395,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2396,Pet and Feed Store,30.2473951,-81.7999338,32210
2397,Pet Supermarket,28.8207074,-81.6779207,32757
2398,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2399,Pet Supermarket,30.1422699,-81.7658136,32065
2400,Pet Supermarket,30.2624511,-81.6237929,32217
2401,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2402,Pet Supermarket,30.2873056,-81.7213709,32210
2403,Pet Supermarket,30.2640955,-81.55840649999999,32216
2404,Pet Supermarket,29.8795038,-81.326146,32084
2405,Pet Supermarket,30.1875604,-81.62707739999999,32257
2406,Pet Supermarket,30.2054568,-81.7591583,32244
2407,Pet Supermarket,29.675545,-82.33880669999999,32609
2408,Pet Supermarket,29.187339,-82.1098148,34470
2409,Pet Supermarket,30.3175559,-81.4726537,32225
2410,Pet Supermarket,30.2848241,-81.4610276,32224
2411,Pet Creations,30.4515094,-81.63737479999999,32218
2412,Pet Supermarket,30.3524532,-81.5812534,32277
2413,Petco,29.1435119,-82.1877512,34474
