,name,lat,lng,zip,parkrating
1936,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
1937,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
1938,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
1939,Dog Park,30.2363364,-81.6992212,32244,60.0
1940,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1941,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1942,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1943,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
1944,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1945,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
1946,Dog Park,31.1467483,-81.47761910000001,31520,298.0
1947,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1948,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
1949,Good dog park,30.4587354,-81.6328316,32218,538.0
1950,Paws Park (member only),30.2835359,-81.406302,32250,264.0
1951,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
1952,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
1953,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
1954,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
1955,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
1956,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
1957,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
1958,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
1959,Dog Park,30.2363364,-81.6992212,32244,60.0
1960,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1961,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1962,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1963,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
1964,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1965,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
1966,Dog Park,31.1467483,-81.47761910000001,31520,298.0
1967,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1968,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
1969,Good dog park,30.4587354,-81.6328316,32218,538.0
1970,Paws Park (member only),30.2835359,-81.406302,32250,264.0
1971,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
1972,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
1973,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
1974,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
1975,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
1976,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
1977,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
1978,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
1979,Dog Park,30.2363364,-81.6992212,32244,60.0
1980,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1981,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1982,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1983,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
1984,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1985,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
1986,Dog Park,31.1467483,-81.47761910000001,31520,298.0
1987,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1988,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
1989,Good dog park,30.4587354,-81.6328316,32218,538.0
1990,Paws Park (member only),30.2835359,-81.406302,32250,264.0
1991,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
1992,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
1993,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
1994,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
1995,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
1996,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
1997,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
1998,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
1999,Dog Park,30.2363364,-81.6992212,32244,60.0
2000,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2001,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2002,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2003,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2004,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2005,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2006,Dog Park,31.1467483,-81.47761910000001,31520,298.0
2007,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2008,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2009,Good dog park,30.4587354,-81.6328316,32218,538.0
2010,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2011,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2012,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2013,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2014,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2015,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2016,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2017,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
2018,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2019,Dog Park,30.2363364,-81.6992212,32244,60.0
2020,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2021,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2022,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2023,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2024,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2025,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2026,Dog Park,31.1467483,-81.47761910000001,31520,298.0
2027,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2028,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2029,Good dog park,30.4587354,-81.6328316,32218,538.0
2030,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2031,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2032,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2033,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2034,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2035,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2036,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2037,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
2038,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2039,Dog Park,30.2363364,-81.6992212,32244,60.0
2040,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2041,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2042,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2043,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2044,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2045,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2046,Dog Park,31.1467483,-81.47761910000001,31520,298.0
2047,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2048,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2049,Good dog park,30.4587354,-81.6328316,32218,538.0
2050,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2051,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2052,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2053,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2054,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2055,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2056,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2057,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
2058,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2059,Dog Park,30.2363364,-81.6992212,32244,60.0
2060,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2061,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2062,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2063,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2064,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2065,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2066,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2067,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2068,Good dog park,30.4587354,-81.6328316,32218,538.0
2069,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2070,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2071,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2072,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2073,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2074,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2075,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2076,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
2077,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2078,Dog Park,30.2363364,-81.6992212,32244,60.0
2079,Poochie's Park,30.12608,-81.7985779,32065,1254.0
2080,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2081,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2082,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2083,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2084,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2085,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2086,Dog Park,31.1467483,-81.47761910000001,31520,298.0
2087,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2088,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2089,Good dog park,30.4587354,-81.6328316,32218,538.0
2090,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2091,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2092,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2093,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2094,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2095,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2096,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2097,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
2098,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2099,Dog Park,30.2363364,-81.6992212,32244,60.0
2100,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2101,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2102,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2103,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2104,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2105,Dog Park,31.1467483,-81.47761910000001,31520,298.0
2106,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2107,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2108,Good dog park,30.4587354,-81.6328316,32218,538.0
2109,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2110,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2111,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2112,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2113,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2114,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2115,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2116,Poochie's Park,30.12608,-81.7985779,32065,1254.0
2117,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
2118,Eagle Landing Dog Park (Private),30.1475841,-81.8474579,32065,16.0
2119,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
2120,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2121,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2122,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2123,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2124,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2125,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2126,Dog Park,31.1467483,-81.47761910000001,31520,298.0
2127,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2128,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2129,Good dog park,30.4587354,-81.6328316,32218,538.0
2130,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2131,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2132,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2133,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2134,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2135,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2136,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2137,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
2138,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2139,Dog Park,30.2363364,-81.6992212,32244,60.0
2140,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2141,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2142,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2143,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2144,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2145,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2146,Dog Park,31.1467483,-81.47761910000001,31520,298.0
2147,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2148,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2149,Good dog park,30.4587354,-81.6328316,32218,538.0
2150,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2151,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2152,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2153,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2154,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2155,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2156,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2157,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
2158,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2159,Dog Park,30.2363364,-81.6992212,32244,60.0
2160,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2161,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2162,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
2163,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2164,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2165,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2166,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2167,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2168,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2169,Epworth Dog Park,31.1767383,-81.4038109,31522,50.0
2170,Good dog park,30.4587354,-81.6328316,32218,538.0
2171,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
2172,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
2173,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
2174,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2175,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
2176,Dog Park,31.1467483,-81.47761910000001,31520,298.0
2177,Trails for Tails,30.0979152,-81.4140894,32081,4.0
2178,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2179,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2180,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2181,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2182,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2183,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2184,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2185,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
2186,Dog Park,31.1467483,-81.47761910000001,31520,298.0
2187,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2188,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2189,Good dog park,30.4587354,-81.6328316,32218,538.0
2190,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2191,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2192,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2193,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2194,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
2195,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2196,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2197,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
2198,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2199,Dog Park,30.2363364,-81.6992212,32244,60.0
2200,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
2201,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
2202,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
2203,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
2204,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
2205,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
2206,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
2207,Good dog park,30.4587354,-81.6328316,32218,538.0
2208,Paws Park (member only),30.2835359,-81.406302,32250,264.0
2209,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
2210,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
2211,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
2212,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
2213,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
2214,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
2215,Poochie's Park,30.12608,-81.7985779,32065,1254.0
2216,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
2217,Eagle Landing Dog Park (Private),30.1475841,-81.8474579,32065,16.0
2218,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
2219,Trails for Tails,30.0979152,-81.4140894,32081,4.0
